company_name,fyear,status_label,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,Division,MajorGroup
C_1826,2003.0,alive,11336.0,12763.0,2083.0,163.0,234.0,3918.2,4152.2,8073.0,0.0,4272.0,2681.0,2539.0,2334.0,10156.0,58949.4,4768.0,10156.0,6003.8,I,73
C_1826,2004.0,alive,8479.0,20687.0,2445.0,159.0,425.0,4377.0,4802.0,9354.0,0.0,8063.0,2886.0,4286.0,2900.0,11799.0,65856.0,9650.8,11799.0,6997.0,I,73
C_1826,2005.0,alive,11974.0,29029.0,3012.0,5735.0,806.0,4958.0,5764.0,11368.0,0.0,6930.0,3381.0,5796.0,3420.0,14380.0,74399.04,13808.0,14380.0,8616.0,I,73
C_1826,2006.0,alive,12883.0,34572.0,3942.0,6235.0,1127.0,6133.0,7260.0,14054.0,0.0,9387.0,4274.0,6626.0,4589.0,17996.0,98973.66,17337.0,17996.0,10736.0,I,73
C_1826,2007.0,alive,18103.0,47268.0,4713.0,10235.0,1480.0,8009.0,9489.0,17717.0,0.0,10029.0,5521.0,10579.0,5799.0,22430.0,117626.0,24243.0,22430.0,12941.0,I,73
C_1826,2008.0,alive,18581.0,47416.0,4531.0,9237.0,1976.0,8555.0,10531.0,18721.0,0.0,9149.0,5593.0,12110.0,4985.0,23252.0,98047.95,22326.0,23252.0,12721.0,I,73
C_1826,2009.0,alive,27004.0,61578.0,5466.0,11510.0,2271.0,9838.0,12109.0,21354.0,259.0,14691.0,6135.0,16150.0,6318.0,26820.0,113436.82,30379.0,26820.0,14711.0,I,73
C_1826,2010.0,alive,39174.0,73535.0,8030.0,14772.0,2796.0,12608.0,15404.0,27592.0,303.0,14192.0,8547.0,23123.0,7504.0,35622.0,173426.96,33290.0,35622.0,20218.0,I,73
C_1826,2011.0,alive,40023.0,78327.0,7372.0,13524.0,2916.0,14057.0,16973.0,29749.0,158.0,15388.0,9981.0,26199.0,7189.0,37121.0,129835.35,34240.0,37121.0,20148.0,I,73
C_1826,2012.0,alive,41692.0,81812.0,6567.0,18494.0,2931.0,14343.0,17274.0,30613.0,240.0,12872.0,10925.0,25755.0,6875.0,37180.0,156941.88,36667.0,37180.0,19906.0,I,73
C_1826,2013.0,alive,48138.0,90344.0,6628.0,22667.0,2908.0,14926.0,17834.0,31647.0,189.0,14389.0,10955.0,25801.0,6993.0,38275.0,187577.28,42897.0,38275.0,20441.0,I,73
C_1826,2014.0,alive,63183.0,110903.0,6820.0,39959.0,2861.0,14209.0,17070.0,31406.0,314.0,15291.0,9938.0,25507.0,6435.0,38226.0,188877.07,61805.0,38226.0,21156.0,I,73
C_1826,2015.0,alive,64313.0,112180.0,6608.0,40105.0,2509.0,13046.0,15555.0,30439.0,212.0,17208.0,8901.0,23072.0,6201.0,37047.0,166066.2,64390.0,37047.0,21492.0,I,73
C_1826,2016.0,alive,74515.0,134991.0,6469.0,48112.0,2451.0,13167.0,15618.0,31259.0,300.0,24178.0,9335.0,26795.0,6094.0,37728.0,187778.43,80745.0,37728.0,22110.0,I,73
C_1826,2017.0,alive,75964.0,137264.0,6916.0,56128.0,2785.0,14267.0,17052.0,32915.0,398.0,19195.0,3825.0,16776.0,6081.0,39831.0,186739.84,91040.0,39831.0,22779.0,I,73
C_1826,2018.0,alive,46386.0,108709.0,6765.0,51673.0,2919.0,13957.0,16876.0,32741.0,320.0,18630.0,11083.0,-5124.0,5910.0,39506.0,169965.4,86346.0,39506.0,22630.0,I,73
C_1827,1999.0,alive,18489,34.849000000000004,44.68600000000001,6759,3269,5106,8375,20534,7.79,9391,4154,-19761,9482,65.22,34.0559,16347,65.22,56845,D,34
C_1827,2000.0,alive,31412,45605,40436,2.2,2.7,8.857999999999999,11558,21111,5935,8766,15392,-4347,10075,61547,68.5969,11.09,61547,49989,D,34
C_1827,2001.0,alive,21838,77.45100000000001,48955,0.0,4985,4017,9002,18959,8049,39955,305,-4387,9317,67914,37317,40581,67914,58912,D,34
C_1827,2002.0,alive,16735,55633,43.568000000000005,21.85,3775,1618,5393,12.005999999999998,7585,7251,-11488,-15818,7198,55574,10.6665,29753,55574,50181,D,34
C_1827,2003.0,alive,15339,38295,38434,21.35,3281,-1147,2134,8367,6553,5814,-15598,-31205,5745,46801,12.0159,27634,46801,44667,D,34
C_1828,1999.0,alive,786807,1564.7620000000002,632745,5517,94345,275099,369444,811.7560000000001,56288,348478,83.82,619252,278.11400000000003,1444501,3051.9938,353995,1444501,1075057,I,73
C_1828,2000.0,alive,911742,1845185,692096,7939,108562,348439,457001,968612,56018,394.77,212972,797387,359597,1660708,6283.1291,402709,1660708,1203707,I,73
C_1828,2001.0,alive,1118204,2898158,813.2310000000001,355474,133332,406.4330000000001,539765,1115442,52709,748828,246055,1045.86,524735,1928673,8122734,1104302,1928673,1388908,I,73
C_1828,2002.0,alive,1135016,3281.5959999999995,1152739,187.96400000000003,217161,559756,776.9169999999999,1440.4979999999998,48158,871.2330000000001,325641,1420645,518.39,2593237,6684.8673,1059197,2593237,1816.32,I,73
C_1828,2003.0,alive,1363292,4000107,1354025,186854,249306,621062,870368,1601227,70.02,1047385,370.31,1878334,626.7909999999999,2955252,7995.3326,1234239,2955252,2084884,I,73
C_1828,2004.0,alive,1794486,5194641,1690614,509046,254029,709552,963581,1865257,140.57,1376125,453641,2397595,803.5980000000001,3555871,8168.3322,1943005,3555871,2592.29,I,73
C_1829,2013.0,alive,2416.9,6470.0,1690.9,2590.1,242.1,444.8,686.9,2958.2,608.2,1463.2,168.0,-447.6,622.7,4649.1,6593684,4854.5,4649.1,3962.2,D,28
C_1829,2014.0,alive,2784.8,6592.5,1681.6,3260.1,244.5,469.4,713.9,2885.4,617.4,1597.3,-97.4,-511.5,664.8,4567.0,6062307,5631.9,4567.0,3853.1,D,28
C_1829,2015.0,alive,1856.4,6018.9,1667.3,2605.9,229.6,510.6,740.2,2723.1,557.8,1526.2,232.5,-467.9,679.6,4390.4,11534.776000000002,4947.9,4390.4,3650.2,D,28
C_1829,2016.0,alive,1938.4,7100.2,1638.3,4001.0,230.7,542.1,772.8,2710.8,565.8,1855.2,156.9,-276.7,682.9,4349.1,8761229,6659.8,4349.1,3576.3,D,28
C_1829,2017.0,alive,3581.5,22548.2,2705.3,6928.3,555.1,496.1,1051.2,4945.0,1052.6,3803.6,-422.2,-454.8,1470.3,7650.3,14030604,12679.4,7650.3,6599.1,D,28
C_1829,2018.0,alive,3651.0,22630.2,3161.2,7305.4,737.0,647.0,1384.0,6236.8,1148.9,4044.0,-168.8,-467.4,1536.0,9398.0,10584.87,13113.7,9398.0,8014.0,D,28
C_1830,1999.0,alive,18401,21419,30826,0.0,532,307,0.8390000000000001,4607,4167,6519,961,7983,6149,35433,7.446000000000001,6738,35433,34594,D,27
C_1830,2000.0,alive,16.894000000000002,19278,38036,0.0,484,253,737,4975,3862,4775,0.6629999999999999,8308,5.422000000000001,43011,6.7464,4775,43011,42274,D,27
C_1830,2001.0,alive,19865,22242,36909,498,405,1.2919999999999998,1.6969999999999998,6141,3635,5.497000000000001,1389,9815,5.71,43.05,8.1775,5995,43.05,41353,D,27
C_1831,1999.0,alive,96427,591533,502162,202405,62401,55.851000000000006,118252,118252,0.0,88.59299999999999,30587,168865,79998,620414,293.7103,356.3230000000001,620414,502162,E,42
C_1831,2000.0,alive,123439,620452,586.01,207816,70666,40846,111512,111512,0.0,124551,16342,158327,100293,697.5219999999999,365.7848,402297,697.5219999999999,586.01,E,42
C_1832,1999.0,alive,3587805,4123818,16009541,316.84,48545,271872,320.41700000000003,982209,1540.03,2792216,127501,483374,1906315,16991.75,1163.7943,3109056,16991.75,16671333,F,50
C_1832,2000.0,alive,4066268,4615545,19277.79,320757,53826,362756,416582,1149889,1669.5739999999998,3098985,177983,620005,2142792,20427679,1940.0183,3419742,20427679,20011097,F,50
C_1832,2001.0,alive,2971.53,3458.33,16217598,612335,51883,250116,301999,979913,910823,1585.61,110777,641.17,1702957,17197.511000000002,2801.5361,2197945,17197.511000000002,16895512,F,50
C_1832,2002.0,alive,2978118,3248018,14867838,314498,39349,222.33,261.67900000000003,871107,997875,1578835,-199818,685.5169999999999,1714902,15738945,1410.4055,1909488,15738945,15477266,F,50
C_1832,2003.0,alive,3680304,4167886,16387.31,307934,37384,168.68099999999998,206065,1019.03,1330081,2154.8720000000003,104147,972.31,2111384,17406.34,2391.7925,2509397,17406.34,17200275,F,50
C_1832,2004.0,alive,4056489,4557736,18642801,17215,35.5,235514,271014,1147532,1492479,2567.8720000000003,162.46,1202821,2217474,19790333,2479.0975,2630265,19790333,19519319,F,50
C_1832,2005.0,alive,3983459,4404634,19429732,14378,30.6,203873,234473,1053119,1527729,2591351,26586,1143364,2160138,20482851,2316.7549,2644327,20482851,20248378,F,50
C_1832,2006.0,alive,4407852,4703.8640000000005,20380394,363604,53.28,164.27,217.55,1060.0510000000002,1556.0079999999998,2591288,-96981,1127881,2464735,21440445,2039.9516,3001144,21440445,21222895,F,50
C_1832,2007.0,alive,4922982,5220935,22234789,363639,53881,218974,272855,1188289,1642317,2878.5640000000003,108269,1419833,2659446,23423078,1814989,3300.2140000000004,23423078,23150223,F,50
C_1832,2008.0,alive,4771.7970000000005,5023754,22816254,360785,51234,249759,300993,1264.23,1728.9160000000002,2879.9,123626,1306.7910000000002,2346185,24080484,905.9346,3304324,24080484,23779491,F,50
C_1832,2009.0,alive,5643.571999999999,5902087,20897208,338157,45.95399999999999,263836,309.79,1202668,1704658,3393.1420000000003,180155,1598.7089999999998,2648.46,22099876,2097.1173,3807554,22099876,21790086,F,50
C_1832,2010.0,alive,6123146,6488292,23045.4,60076,47285,333985,381.27,1330573,2205394,4221035,214243,1812255,2896671,24375973,2191729,4349865,24375973,23994703,F,50
C_1832,2011.0,alive,5381.901999999999,5785.418000000001,25036801,57253,57332,356152,413484,1451323,1802976,3642579,206396,1943522,2871243,26488124,2132.4582,3783.27,26488124,26074.64,F,50
C_1832,2012.0,alive,6145425,6830.96,23996922,354458,58353,289482,347835,1361.4070000000002,2254.51,4444.94,176255,2143465,3306.82,25358329,1924.5507,4912.590999999999,25358329,25010494,F,50
C_1832,2013.0,alive,6469035,7169666,25386579,354121,72979,246593,319572,1435325,2450782,4617588,179.93200000000002,2317861,3315.7290000000003,26821904,2052303,5071055,26821904,26502332,F,50
C_1832,2014.0,alive,5578.1230000000005,6138246,26207932,353097,68.74600000000001,279.72,348466,1462.7,1959627,3743126,175172,2219224,2849763,27670632,2134398,4178103,27670632,27322166,F,50
C_1832,2015.0,alive,5822061,6358.2880000000005,25035869,348608,57253,295.72700000000003,352.98,1343914,2117384,3932646,265736,2400873,2995114,26379783,2189.1792,4352.532999999999,26379783,26026803,F,50
C_1832,2016.0,alive,7412326,7931866,24878512,989924,54437,317775,372212,1356364,2118902,4710854,195095,2554751,3077027,26234876,3014.0221,5761978,26234876,25862664,F,50
C_1832,2017.0,alive,10092.69,12652636,34509344,1505.2479999999998,150046,506.66,656706,2265667,3065218,7997.116999999999,116641,3034226,5783666,36775011,3826.5037,9731144,36775011,36118305,F,50
C_1832,2018.0,alive,10692.848999999998,12986552,34824054,1300554,158997,607004,766.0010000000001,2414896,3297385,8606.96,340.58,3130.3,6241.74,37238.95,3532.5722,10049829,37238.95,36472949,F,50
C_1833,1999.0,alive,75804,124584,95516,2089,6285,-4402,1883,64.65,61269,84228,-7.247000000000001,-9721,6.446000000000001,160166,25.77,86.31700000000002,160166,158283,G,59
C_1833,2000.0,alive,56565,78958,101019,22955,7398,-19213,-11815,47025,47723,50483,-46032,-55753,5308,148.04399999999998,5.5363,73438,148.04399999999998,159859,G,59
C_1833,2001.0,alive,32326,48.53,88154,41594,4.06,-13539,-9479,33853,28526,26553,-27022,-82775,1.48,122007,0.5234,68.14699999999999,122007,131486,G,59
C_1834,1999.0,alive,25144,47.031000000000006,30286,278,5805,-13439,-7.633999999999999,-7.633999999999999,0.0,10582,-9798,-65.97399999999999,5194,22652,122.5031,13666,22652,30286,D,28
C_1834,2000.0,alive,87279,99776,46588,144,5.6770000000000005,-23614,-17937,-17937,0.0,7175,-16348,-82932,1.0490000000000002,28651,1913.94,9894,28651,46588,D,28
C_1834,2001.0,alive,561232,591689,66828,52,5985,-46791,-40806,-40806,0.0,27796,-23755,-104268,6.632999999999999,26022,1136265,41857,26022,66828,D,28
C_1834,2002.0,alive,475758,579044,120432,160014,9694,-108.31,-98616,-98616,0.0,31202,-218479,-323218,6981,21816,617.6232,199936,21816,120432,D,28
C_1834,2003.0,alive,414451,591502,160254,310008,21434,-149319,-127885,-127885,3616,34853,-181357,-504416,11.654000000000002,32369,1268.6158,373445,32369,160254,D,28
C_1834,2004.0,alive,275445,388029,194544,150.0,32906,-184.65,-151744,-151744,1.4369999999999998,47222,-260371,-764554,12112,42.8,2678857,233796,42.8,194544,D,28
C_1834,2005.0,alive,418499,1058582,20594,265.0,28144,-92447,-64303,153.6,75715,142328,-157123,-969714,152.56,174.19400000000002,1592.2514,480116,174.19400000000002,238497,D,28
C_1834,2006.0,alive,346079,457732,81008,265.0,33512,-58393,-24881,294688,36.86,79583,-582184,-1551299,83749,375696,2002.1153,428786,375696,400577,D,28
C_1834,2007.0,alive,450125,558.38,2099,115.0,9.14,109097,118237,338931,21064,252.49400000000003,66319,-1483164,88639,341.03,2833.4206,419424,341.03,222793,D,28
C_1834,2008.0,alive,690.3810000000001,1093059,1915,414.95,9889,137.31,147.19899999999998,377473,20139,61121,471485,-1020109,101.67,379388,2254.2784,521513,379388,232189,D,28
C_1834,2009.0,alive,692395,1185372,253.92,201262,8212,166016,174.22799999999998,174.22799999999998,19138,183529,75931,-974035,129059,428148,1808.9344,473624,428148,253.92,D,28
C_1835,1999.0,alive,35.67,36287,6524,0.0,324,-3944,-3.62,-3.62,547,1197,-3816,-130.68,848,2904,253.2915,1197,2904,6524,D,28
C_1835,2000.0,alive,25655,32148,9402,0.0,0.2769999999999999,-7.332999999999999,-7056,-7056,635,1257,-5279,-135959,812,2346,76.5584,1257,2346,9402,D,28
C_1835,2001.0,alive,23244,29111,1735,0.0,258,-5.577999999999999,-5.32,2567,916,2.6660000000000004,-4461,-140.41899999999998,866,4302,99.9406,2.6660000000000004,4302,9622,D,28
C_1835,2002.0,alive,17845,26.793000000000003,2678,0.0,802,-5.093999999999999,-4292,5.093999999999999,0.89,2.2430000000000003,-4537,-144.95600000000002,907,7772,127.6731,2.2430000000000003,7772,12064,D,28
C_1835,2003.0,alive,16134,29615,2361,0.0,887,-7528,-6641,4553,879,2451,-9551,-154507,972,6914,91.0091,2451,6914,13555,D,28
C_1835,2004.0,alive,18871,27607,3132,22,0.7559999999999999,-4162,-3406,6228,633,3198,-2984,-157491,764,9.36,51.1598,3317,9.36,12.765999999999998,D,28
C_1835,2005.0,alive,21.51,28599,3153,114,0.3979999999999999,-1.22,-0.8220000000000001,9758,1466,2.9360000000000004,0.6970000000000001,-156.79399999999998,0.7829999999999999,12911,112.3986,3.1660000000000004,12911,13733,D,28
C_1835,2006.0,alive,25731,29076,3076,76,539,-1826,-1287,10998,1515,3337,-889,-157683,1311,14.074000000000002,96.3105,3537,14.074000000000002,15361,D,28
C_1835,2007.0,alive,54.42100000000001,68.84,5335,42,825,-4.2780000000000005,-3.4530000000000003,13961,2804,4.59,37107,-120577,1.5490000000000002,19296,149.7719,4.7330000000000005,19296,22749,D,28
C_1835,2008.0,alive,54784,73755,5.7,0.0,1077,3.88,4957,23662,2.4130000000000003,4549,5746,-113857,2932,29362,147.2542,4631,29362,24405,D,28
C_1835,2009.0,alive,59681,71.42,4127,0.0,1379,-5767,-4388,16844,2201,4658,-4064,-117922,3089,20971,124.8937,5.3,20971,25359,D,28
C_1835,2010.0,alive,55844,72294,5443,0.0,1675,-375,1.3,21.848000000000003,1954,4623,-44,-117964,3877,27291,115.2369,5.207000000000002,27291,25991,D,28
C_1835,2011.0,alive,46895,76057,5197,0.0,1275,-0.3339999999999999,941,18253,13363,7.463999999999999,-1.6130000000000002,-119193,6.138999999999999,23.45,106.5811,10.07,23.45,22509,D,28
C_1835,2012.0,alive,66209,97.01,23662,0.0,3509,11379,14888,38605,11144,10752,14156,-103239,13.43,62267,195.9046,12885,62267,47379,D,28
C_1835,2013.0,alive,86351,118645,22049,0.0,3114,22965,26079,46121,11799,11.300999999999998,16093,-87059,12027,68.17,435.4706,14759,68.17,42091,D,28
C_1835,2014.0,alive,80946,128293,24002,0.0,4019,13582,17601,39547,12384,10682,8.17,-86.66,8.1,63549,648.9252,16561,63549,45948,D,28
C_1835,2015.0,alive,103252,146237,30655,0.0,4596,17847,22443,52882,17998,18781,9345,-80108,11445,83537,932.1272,23489,83537,61094,D,28
C_1835,2016.0,alive,184153,288913,41.79600000000001,95272,5.321000000000001,21.43,26751,62745,24696,21075,11681,-73.61,16062,104541,1043.0721,120149,104541,77.79,D,28
C_1835,2017.0,alive,242782,743.5189999999999,52782,99.25,10452,25.34,35792,88454,39004,25211,28353,-37871,27.738000000000003,141236,1581.3364,151971,141236,105444,D,28
C_1835,2018.0,alive,275.73900000000003,774.6210000000001,70.59100000000001,0.0,15778,28.75,44528,123441,42.263000000000005,129842,16617,-27461,35753,194032,2316.1826,159053,194032,149504,D,28
C_1836,1999.0,alive,29964,41.1,53224,521,4648,-16295,-11647,36389,6475,8258,-10127,32004,1.46,89613,66.2309,8779,89613,101.26,I,73
C_1836,2000.0,alive,12272,24662,55161,1523,5042,-35465,-30423,26.9,5562,10135,-34.794000000000004,-2.79,1.3,82061,46.4231,11658,82061,112484,I,73
C_1836,2001.0,alive,5852,12.380999999999998,38833,2594,5.361000000000001,-10086,-4725,17857,2.2030000000000003,8742,-12122,-14912,406,56.69,2.8315,11336,56.69,61415,I,73
C_1836,2002.0,alive,8476,11822,27908,2.5,3711,-1877,1834,14185,934,4684,3.5810000000000004,-11331,2356,42093,2.6648,7184,42093,40259,I,73
C_1836,2003.0,alive,5.79,7.662000000000001,20327,3142,1802,-3172,-1.37,9089,652,3956,-4075,-15406,0.0279999999999999,29416,6.9972,7098,29416,30786,I,73
C_1836,2004.0,alive,3425,5515,13298,2948,1289,-2378,-1089,6862,467,3103,-1672,-17078,355,20.16,8507,6051,20.16,21249,I,73
C_1836,2005.0,alive,2261,2952,9074,281,0.7040000000000001,-4.62,-3916,4649,0.08,2.86,-7.37,-24448,249,13723,12.2729,3141,13723,17639,I,73
C_1836,2006.0,alive,1252,1754,6808,1524,305,-3.57,-3265,4.861000000000001,183,2.11,-3831,-28279,98,11669,10098,3749,11669,14934,I,73
C_1836,2007.0,alive,1634,2068,6085,69,285,-4487,-4202,4.6,107,3232,-6313,-34592,184,10685,9.8618,3301,10685,14887,I,73
C_1837,1999.0,alive,67893,107819,29605,0.0,4613,20253,24866,70604,15.41,6.997000000000001,13649,50133,20249,100209,102775,6.997000000000001,100209,75343,D,38
C_1837,2000.0,alive,74257,125683,32631,0.0,4312,18073,22385,70818,15.8,12545,12408,60065,19463,103449,131.2266,12545,103449,81064,D,38
C_1837,2001.0,alive,59354,118952,29619,0.0,4968,2.9610000000000003,7.928999999999999,62039,15235,7223,1933,59223,16127,91658,142.6361,7223,91658,83729,D,38
C_1837,2002.0,alive,54.13399999999999,102884,32924,0.0,3975,6431,10406,65544,14.08,11536,-9409,49.67100000000001,19773,98468,117.46,11536,98468,88.06200000000001,D,38
C_1837,2003.0,alive,56113,119683,38393,34857,4017,11371,15388,78751,16014,18214,5481,55.571000000000005,22815,117144,194.0588,53.07100000000001,117144,101756,D,38
C_1837,2004.0,alive,62236,134293,40867,0.0,4.0360000000000005,15818,19854,85374,14892,17445,12424,100987,27998,126241,335.4575,17829,126241,106387,D,38
C_1837,2005.0,alive,76633,147635,38732,0.0,6218,14549,20767,92207,17631,19.64,11052,108826,33536,130939,212.37,20053,130939,110172,D,38
C_1837,2006.0,alive,105475,462259,59058,190.2,11464,12.65,24114,120745,30165,63065,-25491,82088,40226,179803,351.3987,276649,179803,155689,D,38
C_1837,2007.0,alive,145692,654.8240000000001,77122,378.3,19943,28185,48128,171588,61839,72464,-12579,71962,47.05,248.71,337.2821,470.52,248.71,200582,D,38
C_1837,2008.0,alive,141727,544.4540000000001,85.28200000000001,264017,24.398000000000003,22285,46683,176209,38709,49127,-117824,-49549,36849,261491,113.8703,335162,261491,214808,D,38
C_1837,2009.0,alive,96069,472715,58633,206164,22288,8412,30.7,133034,28467,37079,-25242,-67306,31509,191667,183.3838,260596,191667,160967,D,38
C_1837,2010.0,alive,76831,439095,67278,171.65,22381,30937,53.318000000000005,155.46200000000002,27.67,34827,3641,-61.638000000000005,31826,222.74,387.5589,217555,222.74,169422,D,38
C_1837,2011.0,alive,85425,463128,73892,138031,22945,38197,61142,163.66,26192,42455,49361,-18907,35.74,237552,396.14,196514,237552,176.41,D,38
C_1838,1999.0,alive,13243,16.570999999999998,35431,10308,0.56,1529,2089,7.132000000000001,4288,14.22,-1.0590000000000002,-20424,8032,42563,1.9003,24528,42563,40474,F,50
C_1839,1999.0,alive,3858.0,18597.0,2941.5,1586.0,647.4,-155.9,491.5,2618.8,391.9,2642.1,-291.3,384.3,1251.7,5560.3,40176.0,6371.4,5560.3,5068.8,E,48
C_1839,2000.0,alive,4153.7,19279.3,3627.9,1292.0,948.1,-354.1,594.0,3659.7,524.0,2690.9,813.0,856.6,1328.0,7287.6,29831.0,6399.5,7287.6,6693.6,E,48
C_1839,2001.0,alive,3341.1,19210.1,4154.4,988.8,1147.7,-670.3,477.4,4107.6,513.2,4406.5,-621.6,12.3,1270.5,8262.0,20085.0,7606.9,8262.0,7784.6,E,48
C_1839,2002.0,alive,3656.4,17885.1,5005.7,2390.0,1067.1,-362.4,704.7,3929.2,396.2,3203.1,-893.8,-1088.8,1208.9,8934.9,14371.17,7352.7,8934.9,8230.2,E,48
C_1839,2003.0,alive,4934.9,18954.2,5626.9,4131.3,1082.8,277.8,1360.6,4494.3,370.9,2860.4,-361.8,-1186.4,1205.7,10121.2,22880375,8730.7,10121.2,8760.6,E,48
C_1839,2004.0,alive,4771.1,14324.4,9679.3,2409.5,838.0,-256.7,581.3,1680.7,124.4,2694.5,-1949.2,-3362.8,918.6,11360.0,23181.552000000003,6769.4,11360.0,10778.7,E,48
C_1839,2005.0,alive,6096.4,15630.2,10589.9,3455.6,853.2,587.5,1440.7,2574.6,283.1,2828.1,335.9,-3016.2,1033.2,13164.5,19641.3718,7641.0,13164.5,11723.8,E,48
C_1839,2006.0,alive,4555.6,15141.1,7598.6,3441.8,1033.6,2239.1,3272.7,7156.9,147.9,3322.5,1420.1,-3155.4,1345.2,14755.5,30588.6606,8398.1,14755.5,11482.8,E,48
C_1839,2007.0,alive,3146.0,15063.0,8909.0,3390.0,1684.0,2461.0,4145.0,8337.0,193.0,3434.0,1451.0,-3016.0,1535.0,17246.0,26547.9562,8750.0,17246.0,13101.0,E,48
C_1839,2008.0,alive,4044.0,16539.0,9948.0,6267.0,2320.0,2709.0,5029.0,9745.0,192.0,3585.0,1521.0,-3687.0,1423.0,19693.0,23464.0096,11583.0,19693.0,14664.0,E,48
C_1839,2009.0,alive,5055.0,18260.0,10930.0,7037.0,2640.0,2673.0,5313.0,10635.0,212.0,5701.0,942.0,-3778.0,1625.0,21565.0,30394.4563,14949.0,21565.0,16252.0,E,48
C_1839,2010.0,alive,4253.0,17909.0,12105.0,10995.0,2482.0,3896.0,6378.0,11997.0,247.0,4450.0,2198.0,-5757.0,2001.0,24102.0,32281.2887,17879.0,24102.0,17724.0,E,48
C_1839,2011.0,alive,4241.0,18423.0,13955.0,13464.0,2349.0,4629.0,6978.0,13271.0,280.0,4743.0,2609.0,-7906.0,2474.0,27226.0,29560.2873,21265.0,27226.0,20248.0,E,48
C_1839,2012.0,alive,5554.0,20555.0,15579.0,17698.0,2437.0,5085.0,7522.0,14161.0,412.0,5541.0,2949.0,-9452.0,2696.0,29740.0,29435.8944,25586.0,29740.0,22218.0,E,48
C_1839,2013.0,alive,5953.0,21905.0,16712.0,18284.0,2828.0,5246.0,8074.0,15042.0,283.0,6530.0,2859.0,-10196.0,2547.0,31754.0,35863.2724,28074.0,31754.0,23680.0,E,48
C_1839,2014.0,alive,8819.0,25459.0,17680.0,19485.0,2943.0,5546.0,8489.0,15580.0,299.0,6959.0,2756.0,-8826.0,2800.0,33260.0,43586.9511,30287.0,33260.0,24771.0,E,48
C_1840,2000.0,alive,1.7280000000000002,1.74,3469,575,0.0,-0.08,-0.08,-0.08,0.0,906,9.39,-17783,0.72,3389,0.8462,1481,3389,3469,E,42
C_1840,2001.0,alive,2321,2458,7971,575,11,47,0.0579999999999999,0.0579999999999999,0.0,1.64,-15,-17798,1358,8029,3.2758,2215,8029,7971,E,42
C_1840,2002.0,alive,3877,3944,18361,0.0,18,484,502,502,0.0,3.3560000000000003,0.34,-17458,3096,18863,5.1961,3.3560000000000003,18863,18361,E,42
C_1840,2003.0,alive,5654,6.2860000000000005,22057,0.0,38,0.6709999999999999,0.7090000000000001,5114,0.0,4394,1.3,-16158,4981,27171,7.9411,4394,27171,26462,E,42
C_1840,2004.0,alive,10.744000000000002,11795,37718,0.0,0.04,1106,1146,8774,0.0,7.382999999999999,1466,-14368,9658,46492,19043,7.382999999999999,46492,45346,E,42
C_1840,2005.0,alive,14269,16646,54401,0.0,85,2201,2286,13639,0.0,8515,3608,-10535,12735,68.04,18.3419,8515,68.04,65.75399999999999,E,42
C_1840,2006.0,alive,18921,23822,66264,0.0,104,2859,2963,17847,0.0,11826,3628,-7456,16967,84111,33.0651,11826,84111,81148,E,42
C_1840,2007.0,alive,27077,33.19,88881,8.79,142,2947,3089,21451,0.0,10584,1604,-5852,24224,110332,22.1585,19374,110332,107243,E,42
C_1840,2008.0,alive,33173,42776,148312,14164,201,4195,4396,31899,0.0,12303,2224,-3628,29.863000000000003,180211,11.2016,26467,180211,175815,E,42
C_1840,2009.0,alive,41485,54205,146.47,18.65,251,2.8280000000000003,3079,37429,0.0,17631,1418,-2.21,36.068000000000005,183899,13.3984,36281,183899,180.82,E,42
C_1840,2010.0,alive,53.443000000000005,66727,225864,22432,0.2289999999999999,5676,5905,53837,0.0,23188,3055,845,49736,279701,21.1132,45.62,279701,273796,E,42
C_1840,2011.0,alive,43.84,59107,259857,16273,0.2019999999999999,6432,6634,60113,0.0,17942,3638,4.4830000000000005,40658,319.97,29.6444,34215,319.97,313336,E,42
C_1840,2012.0,alive,47455,64404,222246,13025,298,7.417999999999999,7716,55925,0.0,22034,4356,8839,42361,278171,32.4135,35059,278171,270455,E,42
C_1841,1999.0,alive,207989,394434,75267,115786,24382,19836,44218,150.80100000000002,24.31,80.28699999999999,444,75.21,85.49600000000001,226068,1253.5425,217.83900000000003,226068,181.85,D,36
C_1841,2000.0,alive,303812,458524,96155,119269,43901,30769,74.67,218179,25868,84.87700000000001,12896,85.76700000000001,104506,314334,1766.91,220927,314334,239664,D,36
C_1841,2001.0,alive,282821,484404,85728,122992,49303,-51,49252,226723,21317,97653,-6899,76976,68467,312451,1088.5378,235582,312451,263199,D,36
C_1841,2002.0,alive,266.49,525683,50918,126973,27387,32205,59592,209423,10.56,78578,40918,119.73,44.06100000000001,260341,636.3319,223676,260341,200749,D,36
C_1841,2003.0,alive,247902,614933,44.20399999999999,127574,27571,14.35,41.92100000000001,219496,21434,112863,18452,138903,70361,263.7,958.2843,244914,263.7,221779,D,36
C_1841,2004.0,alive,385307,781643,86465,125078,26619,34.0,60619,310607,33654,185305,36.373000000000005,174822,107.85,397072,1339.7194,332156,397072,336.45300000000003,D,36
C_1841,2005.0,alive,519.19,825187,202232,125.0,30.203000000000003,21192,51395,334677,48347,340116,-33741,84427,122783,536909,929.0482,472027,536909,485514,D,36
